"18:08:45",7.034
"18:27:00",5.5
"17:50:53",13.578
"19:19:56",9.518
"19:36:13",6.57
"18:25:25",8.966
"18:40:42",4.746
"18:48:22",9.676
"19:00:16",6.752
"19:33:22",10.214
"18:26:18",5.252
"17:19:03",5.612
"17:51:46",12.416
"19:37:41",6.228
"19:06:56",9.864
"19:18:28",12.492
"19:11:53",19.81
"18:56:10",9.312
"17:29:58",9.424
"17:48:36",16.184
"18:18:31",9.034
"18:37:32",4.554
"18:06:47",4.372
"18:49:15",13.174
"18:24:32",8.492
"18:49:38",14.906
"19:35:20",5.214
"17:39:21",17.258
"17:48:47",16.346
"19:05:52",9.858
"18:37:43",3.744
"18:55:28",7.694
"19:34:26",6.152
"18:06:58",4.31
"17:46:49",15.396
"19:08:20",12.38
"19:32:40",5.342
"19:31:58",6.26
"18:49:27",11.554
"18:42:16",7.172
"17:38:39",14.068
"19:19:45",10.868
"17:54:02",12.266
"17:39:32",18.894
"19:38:23",7.372
"18:22:57",6.988
"18:53:42",10.098
"19:34:15",6.404
"19:36:24",8.3
"19:08:31",10.922
"18:32:07",8.736
"18:42:05",7.488
"18:48:11",11.942
"19:31:47",6.718
"18:56:21",11.156
"18:37:21",4.908
"17:48:25",20.434
"18:23:39",4.366
"19:16:19",12.25
"19:34:04",8.054
"17:44:41",10.884
"17:47:32",8.354
"18:30:21",9.426
"18:58:08",5.802
"18:49:49",14.576
"19:13:40",22.142
"18:54:24",8.884
"19:15:36",13.976
"17:39:10",16.426
"18:08:33",6.148
"19:16:30",10.396
"17:37:45",15.856
"17:52:28",17.784
"18:23:50",5.65
"18:26:07",7.912
"19:07:37",17.264
"19:27:56",9.076
"18:39:17",6.622
"18:40:31",4.144
"18:57:25",6.854
"18:48:33",9.226
"19:05:41",10.918
"18:19:36",9.96
"17:51:35",13.424
"18:36:50",7.434
"19:34:49",6.292
"19:29:30",7.614
"17:37:56",14.548
"18:18:42",9.588
"18:26:29",5.516
"18:47:16",10.198
"19:12:57",34.204
"18:57:14",7.196
"17:52:17",12.33
"18:41:13",8.102
"17:56:24",11.188
"18:17:59",9.138
"19:34:38",6.428
"19:29:41",6.928
"17:56:13",11.802
"18:57:03",13.064
"19:30:54",9.83
"18:31:04",9.486
"17:57:04",13.876
"19:17:13",9.836
"17:53:20",13.206
"19:33:33",6.056
"18:59:11",7.352
"17:47:53",9.338
"19:15:47",17.328
"17:49:39",19.5
"19:10:49",33.254
"19:17:45",15.254
"18:09:40",6.366
"18:19:25",8.804
"18:28:03",9.582
"19:12:47",27.064
"19:19:23",8.984
"17:42:55",11.938
"17:37:09",16.672
"18:47:27",10.558
"19:28:38",6.452
"17:55:17",13.216
"18:08:12",5.754
"18:40:52",4.438
"18:54:13",10.322
"17:38:49",13.348
"17:54:13",10.626
"18:07:51",2.866
"18:20:49",7.004
"18:09:16",6.15
"19:19:34",10.558
"18:19:14",8.166
"17:42:44",11.988
"19:38:12",6.662
"17:32:46",12.462
"18:07:30",3.842
"19:07:48",18.09
"19:18:06",12.222
