"1:04:11",0.866
"8:42:31",3.18
"19:19:56",8.516
"1:39:03",2.612
"18:26:18",6.566
"19:37:41",6.104
"1:09:23",1.004
"0:49:37",4.214
"17:48:36",20.8
"18:37:32",4.718
"2:09:44",0.236
"7:24:25",1.048
"0:14:45",2.438
"7:25:07",1.054
"18:49:15",11.018
"20:43:47",6.268
"21:26:29",4.762
"18:55:28",10.71
"22:15:25",8.616
"0:43:43",4.066
"19:31:58",6.634
"1:37:51",5.882
"18:49:27",12.566
"19:38:23",6.736
"19:08:31",9.55
"0:10:03",4.114
"20:03:12",6.528
"18:32:07",10.756
"22:44:47",12.184
"19:49:12",8.646
"21:48:56",2.594
"1:57:00",0.468
"8:01:50",0.756
"23:51:40",21.644
"0:15:27",2.316
"21:32:55",3.536
"22:27:08",3.47
"23:56:52",7.58
"23:49:56",28.664
"18:48:33",11.51
"18:36:50",6.714
"19:39:05",7.484
"2:39:24",5.932
"7:29:37",2.07
"1:40:16",3.128
"8:02:32",0.852
"2:04:07",0.376
"7:58:23",0.382
"21:25:47",5.008
"1:10:36",0.798
"0:03:07",5.932
"21:14:58",5.668
"1:50:11",0.748
"22:14:43",11.14
"0:51:21",2.642
"20:36:39",13.21
"21:16:11",6.248
"23:58:04",13.718
"1:21:01",2.404
"7:32:03",3.274
"20:15:32",3.032
"0:37:17",2.79
"23:33:06",60.008
"8:13:08",0.682
"22:04:48",10.306
"21:33:37",1.78
"2:10:57",0.39
"17:54:13",10.508
"0:02:25",5.426
"20:37:10",12.702
"18:09:16",5.936
"7:31:21",3.202
"21:38:50",3.846
"7:42:58",2.674
"19:07:48",14.154
"1:44:58",1.934
"21:20:11",3.3
"7:57:41",0.198
"17:47:42",9.568
"19:18:50",12.758
"22:25:44",4.522
"17:49:18",16.728
"2:12:10",0.456
"17:36:04",12.782
"1:32:38",4.384
"18:03:58",13.624
"20:02:30",5.358
"23:12:11",36.214
"21:37:06",3.68
"17:29:33",9.034
"18:07:40",3.17
"0:01:43",6.25
"17:44:31",13.506
"21:34:19",4.06
"7:45:45",3.016
"19:57:14",6.07
"20:14:50",3.336
"2:28:11",5.352
"23:45:14",57.608
"21:55:03",7.124
"18:31:25",10.89
"19:09:13",9.838
"22:16:07",7.518
"17:25:52",13.992
"8:25:28",4.574
"20:01:47",4.566
"22:00:06",7.166
"1:17:01",2.514
"0:25:09",2.016
"19:45:43",6.258
"0:39:43",2.334
"18:15:54",7.466
"20:13:06",13.376
"17:30:09",9.186
"21:22:48",3.638
"0:34:31",3.088
"0:04:51",5.93
"19:01:29",7.178
"22:07:35",9.954
"17:51:14",13.782
"19:54:06",5.978
"19:05:20",8.482
"1:43:03",4.39
"22:52:37",35.07
"7:49:23",1.52
"1:28:38",3.584
"8:38:31",7.846
"21:00:09",6.6
"2:19:26",1.418
"23:34:50",61.868
"21:31:00",5.982
"21:06:04",3.97
"19:04:49",7.744
"22:48:16",14.528
"0:54:19",2.61
"1:13:23",0.896
"18:46:44",10.248
"1:48:27",0.85
"22:24:09",4.246
"8:23:03",6.4
"20:00:13",4.456
"18:21:43",10.476
"22:22:45",4.842
"21:13:03",6.024
"8:08:38",0.84
"20:24:07",7.862
"20:39:47",12.082
"21:39:32",3.08
"17:59:01",14.558
"7:38:49",2.512
"18:05:23",4.394
"23:31:02",65.596
"19:10:38",21.512
"0:57:15",1.224
"20:35:57",20.952
"21:35:42",3.922
"17:29:21",9.24
"19:12:15",29.578
"1:17:53",2.406
"17:33:30",9.922
"21:46:40",2.684
"19:42:23",6.64
"0:28:57",5.226
"21:40:45",4.118
"21:50:52",4.354
"7:26:51",2.588
"19:48:30",7.976
"22:55:24",42.428
"17:38:17",15.034
"19:30:12",9.356
"17:33:54",9.43
"18:39:48",5.754
"1:01:15",0.908
"18:45:58",9.868
"23:29:58",62.62
"23:53:44",38.436
"0:18:02",2.218
"2:16:40",0.306
"7:41:15",2.254
"8:16:16",1.404
"23:48:22",48.964
"20:28:49",9.122
"2:02:55",0.372
"19:47:07",15.906
"18:53:00",9.11
"21:28:55",5.682
"21:43:32",4.778
"20:45:00",8.946
"23:41:57",83.946
"18:42:26",8.592
"0:31:23",4.452
"0:46:29",4.588
"8:20:16",3.28
"7:50:36",1.74
"21:10:16",3.22
